timestamp,datetime,comment-id,voter-id,vote
1651764252529,Thu May 05 22:24:12 WIB 2022,0,1449,1
1651771078257,Fri May 06 00:17:58 WIB 2022,0,1466,1
1651772555683,Fri May 06 00:42:35 WIB 2022,0,1471,1
1651776427347,Fri May 06 01:47:07 WIB 2022,0,1489,0
1651776620543,Fri May 06 01:50:20 WIB 2022,0,1493,1
1651780237992,Fri May 06 02:50:37 WIB 2022,0,1501,0
1651781116561,Fri May 06 03:05:16 WIB 2022,0,1509,1
1651782385681,Fri May 06 03:26:25 WIB 2022,0,1511,-1
1651824999383,Fri May 06 15:16:39 WIB 2022,0,1549,0
1651825578868,Fri May 06 15:26:18 WIB 2022,0,1552,1
1651829160602,Fri May 06 16:26:00 WIB 2022,0,1562,1
1651830345340,Fri May 06 16:45:45 WIB 2022,0,1568,1
1651830839912,Fri May 06 16:53:59 WIB 2022,0,1569,1
1651916957150,Sat May 07 16:49:17 WIB 2022,0,1579,-1
1651844393705,Fri May 06 20:39:53 WIB 2022,0,1595,-1
1651845137707,Fri May 06 20:52:17 WIB 2022,0,1598,-1
1651847942417,Fri May 06 21:39:02 WIB 2022,0,1602,-1
1651856720136,Sat May 07 00:05:20 WIB 2022,0,1613,1
1651860056328,Sat May 07 01:00:56 WIB 2022,0,1617,-1
1651861995191,Sat May 07 01:33:15 WIB 2022,0,1620,1
1651866037836,Sat May 07 02:40:37 WIB 2022,0,1627,1
1651882056798,Sat May 07 07:07:36 WIB 2022,0,1642,1
1651894642595,Sat May 07 10:37:22 WIB 2022,0,1644,1
1651907796129,Sat May 07 14:16:36 WIB 2022,0,1654,1
1651907796151,Sat May 07 14:16:36 WIB 2022,0,1654,1
1651908381962,Sat May 07 14:26:21 WIB 2022,0,1658,-1
1651908480804,Sat May 07 14:28:00 WIB 2022,0,1661,1
1651909085551,Sat May 07 14:38:05 WIB 2022,0,1663,1
1651910305991,Sat May 07 14:58:25 WIB 2022,0,1664,-1
1651919357662,Sat May 07 17:29:17 WIB 2022,0,1684,1
1651919648058,Sat May 07 17:34:08 WIB 2022,0,1685,1
1651925868636,Sat May 07 19:17:48 WIB 2022,0,1690,1
1651927409523,Sat May 07 19:43:29 WIB 2022,0,1694,1
1651988309028,Sun May 08 12:38:29 WIB 2022,0,1699,1
1651939220244,Sat May 07 23:00:20 WIB 2022,0,1710,1
1651951326648,Sun May 08 02:22:06 WIB 2022,0,1725,1
1651963416228,Sun May 08 05:43:36 WIB 2022,0,1736,-1
1651992312417,Sun May 08 13:45:12 WIB 2022,0,1739,1
1651995024730,Sun May 08 14:30:24 WIB 2022,0,1741,1
1652003056266,Sun May 08 16:44:16 WIB 2022,0,1752,1
1652003225778,Sun May 08 16:47:05 WIB 2022,0,1755,1
1651045921237,Wed Apr 27 14:52:01 WIB 2022,1,3,-1
1651045944247,Wed Apr 27 14:52:24 WIB 2022,1,4,1
1651045944657,Wed Apr 27 14:52:24 WIB 2022,1,5,-1
1651046001085,Wed Apr 27 14:53:21 WIB 2022,1,6,-1
1651046129891,Wed Apr 27 14:55:29 WIB 2022,1,7,-1
1651046281531,Wed Apr 27 14:58:01 WIB 2022,1,9,1
1651046291736,Wed Apr 27 14:58:11 WIB 2022,1,10,0
1651046362052,Wed Apr 27 14:59:22 WIB 2022,1,11,1
1651046520193,Wed Apr 27 15:02:00 WIB 2022,1,12,-1
1651046515113,Wed Apr 27 15:01:55 WIB 2022,1,13,-1
1651046622845,Wed Apr 27 15:03:42 WIB 2022,1,14,1
1651046721942,Wed Apr 27 15:05:21 WIB 2022,1,15,0
1651046988989,Wed Apr 27 15:09:48 WIB 2022,1,16,1
1651046984559,Wed Apr 27 15:09:44 WIB 2022,1,17,1
1651047032034,Wed Apr 27 15:10:32 WIB 2022,1,18,0
1651047082180,Wed Apr 27 15:11:22 WIB 2022,1,19,1
1651047191653,Wed Apr 27 15:13:11 WIB 2022,1,20,1
1651047317511,Wed Apr 27 15:15:17 WIB 2022,1,21,1
1651047374159,Wed Apr 27 15:16:14 WIB 2022,1,22,1
1651047343099,Wed Apr 27 15:15:43 WIB 2022,1,23,1
1651047464784,Wed Apr 27 15:17:44 WIB 2022,1,24,1
1651047527798,Wed Apr 27 15:18:47 WIB 2022,1,25,0
